"LocID","Location","VarID","Variant","Age","Time","PopMale","PopFemale","PopTotal"
826,"United Kingdom",4,"Median","43",1959,335310,349538,684848
826,"United Kingdom",4,"Median","44",1959,355850,372631,728481
826,"United Kingdom",4,"Median","45",1959,366271,384722,750992.5
826,"United Kingdom",4,"Median","46",1959,365310,383141,748450.5
826,"United Kingdom",4,"Median","47",1959,362930,379457,742387
826,"United Kingdom",4,"Median","48",1959,362334,378772,741106.5
826,"United Kingdom",4,"Median","49",1959,361286,378010,739296.5
826,"United Kingdom",4,"Median","50",1959,361396,378492,739888
826,"United Kingdom",4,"Median","51",1959,358400,375824,734223.5
826,"United Kingdom",4,"Median","52",1959,351114,369055,720169.5
826,"United Kingdom",4,"Median","53",1959,343730,363655,707385
826,"United Kingdom",4,"Median","54",1959,336729,359770,696498.5
826,"United Kingdom",4,"Median","55",1959,330262,355704,685966
826,"United Kingdom",4,"Median","56",1959,323153,349576,672729
826,"United Kingdom",4,"Median","57",1959,313978,341334,655312.5
826,"United Kingdom",4,"Median","58",1959,302760,334656,637417
826,"United Kingdom",4,"Median","59",1959,284444,325564,610007
826,"United Kingdom",4,"Median","60",1959,261535,316145,577680
826,"United Kingdom",4,"Median","61",1959,243268,308049,551317.5
826,"United Kingdom",4,"Median","62",1959,230998,300099,531097.5
826,"United Kingdom",4,"Median","63",1959,219024,290386,509410
826,"United Kingdom",4,"Median","64",1959,208466,281194,489659.5
826,"United Kingdom",4,"Median","65",1959,200637,273620,474257.5
826,"United Kingdom",4,"Median","66",1959,193500,266540,460040
826,"United Kingdom",4,"Median","67",1959,184098,257678,441776.5
826,"United Kingdom",4,"Median","68",1959,172650,246852,419503
826,"United Kingdom",4,"Median","69",1959,161522,235630,397152
826,"United Kingdom",4,"Median","70",1959,152928,227914,380843
826,"United Kingdom",4,"Median","71",1959,144690,220136,364825.5
826,"United Kingdom",4,"Median","72",1959,135506,209784,345290
826,"United Kingdom",4,"Median","73",1959,126106,198880,324986
826,"United Kingdom",4,"Median","74",1959,116076,186112,302188.5
826,"United Kingdom",4,"Median","75",1959,106029,172440,278468.5
826,"United Kingdom",4,"Median","76",1959,96890,160386,257276.5
826,"United Kingdom",4,"Median","77",1959,88394,148919,237313.5
826,"United Kingdom",4,"Median","78",1959,79314,137109,216423
826,"United Kingdom",4,"Median","79",1959,69716,123380,193095.5
826,"United Kingdom",4,"Median","80",1959,61232,109812,171043
826,"United Kingdom",4,"Median","81",1959,53803,98068,151871.5
826,"United Kingdom",4,"Median","82",1959,46346,86249,132594.5
826,"United Kingdom",4,"Median","83",1959,38893,74211,113104
826,"United Kingdom",4,"Median","84",1959,31630,62097,93727.5
826,"United Kingdom",4,"Median","85",1959,24934,50307,75240.5
826,"United Kingdom",4,"Median","86",1959,19364,40245,59609
826,"United Kingdom",4,"Median","87",1959,15010,32484,47494
826,"United Kingdom",4,"Median","88",1959,10884,25093,35977
826,"United Kingdom",4,"Median","89",1959,7771,19220,26990.5
826,"United Kingdom",4,"Median","90",1959,5709,14998,20706.5
826,"United Kingdom",4,"Median","91",1959,3933,11138,15071
826,"United Kingdom",4,"Median","92",1959,2592,8040,10632
826,"United Kingdom",4,"Median","93",1959,1700,5720,7420
826,"United Kingdom",4,"Median","94",1959,1092,3992,5083.5
826,"United Kingdom",4,"Median","95",1959,678,2696,3374
826,"United Kingdom",4,"Median","96",1959,410,1762,2172
826,"United Kingdom",4,"Median","97",1959,244,1118,1362
826,"United Kingdom",4,"Median","98",1959,140,681,821
826,"United Kingdom",4,"Median","99",1959,77,409,486
826,"United Kingdom",4,"Median","100",1959,30,174,204
826,"United Kingdom",4,"Median","101",1959,19,117,136
826,"United Kingdom",4,"Median","102",1959,12,78,90
826,"United Kingdom",4,"Median","103",1959,7,53,60
826,"United Kingdom",4,"Median","104",1959,4,35,39
826,"United Kingdom",4,"Median","105",1959,3,24,27
826,"United Kingdom",4,"Median","106",1959,2,16,18
826,"United Kingdom",4,"Median","107",1959,1,11,12
826,"United Kingdom",4,"Median","108",1959,1,7,8
826,"United Kingdom",4,"Median","109",1959,0,5,5
826,"United Kingdom",4,"Median","110",1959,0,3,3
826,"United Kingdom",4,"Median","0",1960,452872,428276,881148.5
826,"United Kingdom",4,"Median","1",1960,439427,416458,855884.5
826,"United Kingdom",4,"Median","2",1960,429577,407608,837185.5
826,"United Kingdom",4,"Median","3",1960,416337,395338,811675
826,"United Kingdom",4,"Median","4",1960,401777,381507,783284
826,"United Kingdom",4,"Median","5",1960,393206,373825,767030.5
826,"United Kingdom",4,"Median","6",1960,391716,373048,764764.5
826,"United Kingdom",4,"Median","7",1960,390308,372176,762484
826,"United Kingdom",4,"Median","8",1960,388810,370654,759464
826,"United Kingdom",4,"Median","9",1960,394493,375681,770174
826,"United Kingdom",4,"Median","10",1960,407642,388018,795660.5
826,"United Kingdom",4,"Median","11",1960,427086,406686,833773
826,"United Kingdom",4,"Median","12",1960,455428,434691,890118.5
826,"United Kingdom",4,"Median","13",1960,466916,446234,913151
826,"United Kingdom",4,"Median","14",1960,430091,411116,841206.5
826,"United Kingdom",4,"Median","15",1960,397180,381204,778384.5
826,"United Kingdom",4,"Median","16",1960,389950,377636,767586
826,"United Kingdom",4,"Median","17",1960,373578,367000,740578
826,"United Kingdom",4,"Median","18",1960,346182,345368,691550
826,"United Kingdom",4,"Median","19",1960,326194,329208,655402
826,"United Kingdom",4,"Median","20",1960,323380,331096,654476.5
826,"United Kingdom",4,"Median","21",1960,328375,337576,665951
826,"United Kingdom",4,"Median","22",1960,331168,337545,668713.5
826,"United Kingdom",4,"Median","23",1960,332992,332974,665965.5
826,"United Kingdom",4,"Median","24",1960,332078,327614,659691.5
826,"United Kingdom",4,"Median","25",1960,329206,322376,651582.5
826,"United Kingdom",4,"Median","26",1960,325276,318102,643378
826,"United Kingdom",4,"Median","27",1960,325982,320514,646496.5
826,"United Kingdom",4,"Median","28",1960,331767,328702,660469.5
826,"United Kingdom",4,"Median","29",1960,338834,336262,675096.5
826,"United Kingdom",4,"Median","30",1960,339888,338279,678166.5
826,"United Kingdom",4,"Median","31",1960,338017,337373,675390
826,"United Kingdom",4,"Median","32",1960,338408,338262,676670.5
826,"United Kingdom",4,"Median","33",1960,342992,343676,686668
826,"United Kingdom",4,"Median","34",1960,350262,351577,701839.5
826,"United Kingdom",4,"Median","35",1960,355270,357041,712311.5
826,"United Kingdom",4,"Median","36",1960,359636,362612,722248
826,"United Kingdom",4,"Median","37",1960,367516,371947,739462.5
826,"United Kingdom",4,"Median","38",1960,384296,389728,774023.5
826,"United Kingdom",4,"Median","39",1960,401774,408576,810349.5
826,"United Kingdom",4,"Median","40",1960,387477,395610,783086.5
826,"United Kingdom",4,"Median","41",1960,333788,343334,677122
826,"United Kingdom",4,"Median","42",1960,298398,309586,607984
826,"United Kingdom",4,"Median","43",1960,309992,322756,632748
826,"United Kingdom",4,"Median","44",1960,333802,348160,681963
826,"United Kingdom",4,"Median","45",1960,354106,371126,725231.5
826,"United Kingdom",4,"Median","46",1960,364526,383422,747948.5
826,"United Kingdom",4,"Median","47",1960,363396,381784,745181
826,"United Kingdom",4,"Median","48",1960,360288,377632,737920.5
826,"United Kingdom",4,"Median","49",1960,359148,376730,735878
826,"United Kingdom",4,"Median","50",1960,358184,376176,734359.5
826,"United Kingdom",4,"Median","51",1960,358170,376445,734615
826,"United Kingdom",4,"Median","52",1960,355138,373515,728652.5
826,"United Kingdom",4,"Median","53",1960,347991,367129,715120
826,"United Kingdom",4,"Median","54",1960,339818,361380,701198.5
826,"United Kingdom",4,"Median","55",1960,332532,357384,689915.5
826,"United Kingdom",4,"Median","56",1960,326072,353572,679644.5
826,"United Kingdom",4,"Median","57",1960,318440,347156,665596
826,"United Kingdom",4,"Median","58",1960,308424,338100,646525
826,"United Kingdom",4,"Median","59",1960,296305,330038,626342.5
826,"United Kingdom",4,"Median","60",1960,278062,321062,599124
826,"United Kingdom",4,"Median","61",1960,255635,312673,568308
826,"United Kingdom",4,"Median","62",1960,237082,304238,541320
826,"United Kingdom",4,"Median","63",1960,224456,295826,520283
826,"United Kingdom",4,"Median","64",1960,212294,286096,498389
826,"United Kingdom",4,"Median","65",1960,201518,276742,478261
826,"United Kingdom",4,"Median","66",1960,193362,268631,461993
826,"United Kingdom",4,"Median","67",1960,185636,260833,446468.5
826,"United Kingdom",4,"Median","68",1960,175821,251316,427136.5
826,"United Kingdom",4,"Median","69",1960,164276,240091,404367.5
826,"United Kingdom",4,"Median","70",1960,153336,228914,382250.5
826,"United Kingdom",4,"Median","71",1960,144589,220798,365386.5
826,"United Kingdom",4,"Median","72",1960,135748,212067,347815
826,"United Kingdom",4,"Median","73",1960,126180,201214,327393
826,"United Kingdom",4,"Median","74",1960,116573,189668,306241.5
826,"United Kingdom",4,"Median","75",1960,106824,176544,283368
826,"United Kingdom",4,"Median","76",1960,96965,162668,259633
826,"United Kingdom",4,"Median","77",1960,87881,150108,237989.5
826,"United Kingdom",4,"Median","78",1960,79283,138041,217324
826,"United Kingdom",4,"Median","79",1960,70375,126022,196397
826,"United Kingdom",4,"Median","80",1960,61352,112686,174038.5
826,"United Kingdom",4,"Median","81",1960,53530,99618,153149
826,"United Kingdom",4,"Median","82",1960,46418,88016,134433
826,"United Kingdom",4,"Median","83",1960,39346,76332,115678
826,"United Kingdom",4,"Median","84",1960,32432,64680,97111.5
826,"United Kingdom",4,"Median","85",1960,25908,53322,79229
826,"United Kingdom",4,"Median","86",1960,20119,42612,62731.5
826,"United Kingdom",4,"Median","87",1960,15328,33572,48899
826,"United Kingdom",4,"Median","88",1960,11640,26672,38311
826,"United Kingdom",4,"Median","89",1960,8282,20228,28510
826,"United Kingdom",4,"Median","90",1960,5806,15182,20988.5
826,"United Kingdom",4,"Median","91",1960,4182,11649,15831.5
826,"United Kingdom",4,"Median","92",1960,2820,8469,11289
826,"United Kingdom",4,"Median","93",1960,1825,5934,7758.5
826,"United Kingdom",4,"Median","94",1960,1162,4153,5315.5
826,"United Kingdom",4,"Median","95",1960,720,2843,3563
826,"United Kingdom",4,"Median","96",1960,438,1858,2296.5
826,"United Kingdom",4,"Median","97",1960,258,1182,1440.5
826,"United Kingdom",4,"Median","98",1960,150,730,880
826,"United Kingdom",4,"Median","99",1960,84,432,516
826,"United Kingdom",4,"Median","100",1960,34,183,217
826,"United Kingdom",4,"Median","101",1960,21,124,145
826,"United Kingdom",4,"Median","102",1960,13,83,96
826,"United Kingdom",4,"Median","103",1960,8,56,64
826,"United Kingdom",4,"Median","104",1960,5,38,43
826,"United Kingdom",4,"Median","105",1960,3,25,28
826,"United Kingdom",4,"Median","106",1960,2,17,19
826,"United Kingdom",4,"Median","107",1960,1,12,13
826,"United Kingdom",4,"Median","108",1960,1,8,9
826,"United Kingdom",4,"Median","109",1960,0,5,5
826,"United Kingdom",4,"Median","110",1960,0,4,4
826,"United Kingdom",4,"Median","0",1961,467900,443141,911041.5
826,"United Kingdom",4,"Median","1",1961,451072,426936,878007.5
826,"United Kingdom",4,"Median","2",1961,439330,416160,855490.5
826,"United Kingdom",4,"Median","3",1961,429234,407020,836255
826,"United Kingdom",4,"Median","4",1961,415743,394258,810000.5
826,"United Kingdom",4,"Median","5",1961,402022,380982,783004.5
826,"United Kingdom",4,"Median","6",1961,393322,373273,766594.5
826,"United Kingdom",4,"Median","7",1961,391980,372800,764780
826,"United Kingdom",4,"Median","8",1961,390548,371672,762220
826,"United Kingdom",4,"Median","9",1961,389078,370516,759594.5
826,"United Kingdom",4,"Median","10",1961,395000,376074,771074.5
826,"United Kingdom",4,"Median","11",1961,408488,388616,797105
826,"United Kingdom",4,"Median","12",1961,427345,407048,834392.5
826,"United Kingdom",4,"Median","13",1961,456075,435585,891660
826,"United Kingdom",4,"Median","14",1961,467746,447069,914815
826,"United Kingdom",4,"Median","15",1961,427323,408367,835690
826,"United Kingdom",4,"Median","16",1961,396280,380331,776611
826,"United Kingdom",4,"Median","17",1961,388082,377504,765587
826,"United Kingdom",4,"Median","18",1961,371710,367336,739045
826,"United Kingdom",4,"Median","19",1961,344322,345246,689568.5
826,"United Kingdom",4,"Median","20",1961,325319,329635,654954
826,"United Kingdom",4,"Median","21",1961,323976,332297,656272.5
826,"United Kingdom",4,"Median","22",1961,329902,338600,668501
826,"United Kingdom",4,"Median","23",1961,334464,338054,672518
826,"United Kingdom",4,"Median","24",1961,335468,333113,668581.5
826,"United Kingdom",4,"Median","25",1961,333747,328049,661796
826,"United Kingdom",4,"Median","26",1961,330184,322466,652650
826,"United Kingdom",4,"Median","27",1961,325894,318020,643914.5
826,"United Kingdom",4,"Median","28",1961,327618,320618,648237
826,"United Kingdom",4,"Median","29",1961,334938,328574,663513
826,"United Kingdom",4,"Median","30",1961,341424,336104,677528
826,"United Kingdom",4,"Median","31",1961,340838,337810,678648
826,"United Kingdom",4,"Median","32",1961,338735,337120,675854.5
826,"United Kingdom",4,"Median","33",1961,338662,337844,676505
826,"United Kingdom",4,"Median","34",1961,343359,343574,686932.5
826,"United Kingdom",4,"Median","35",1961,350468,351417,701885
826,"United Kingdom",4,"Median","36",1961,355182,356452,711634
826,"United Kingdom",4,"Median","37",1961,359394,362018,721411.5
826,"United Kingdom",4,"Median","38",1961,366862,371052,737913
826,"United Kingdom",4,"Median","39",1961,384242,389280,773521.5
826,"United Kingdom",4,"Median","40",1961,401502,408006,809508
826,"United Kingdom",4,"Median","41",1961,386928,395012,781940
826,"United Kingdom",4,"Median","42",1961,331526,341106,672632.5
826,"United Kingdom",4,"Median","43",1961,296030,307124,603154
826,"United Kingdom",4,"Median","44",1961,309968,322498,632465
826,"United Kingdom",4,"Median","45",1961,333030,347114,680144.5
826,"United Kingdom",4,"Median","46",1961,353497,370743,724240
826,"United Kingdom",4,"Median","47",1961,363354,382406,745760.5
826,"United Kingdom",4,"Median","48",1961,361269,379624,740892.5
826,"United Kingdom",4,"Median","49",1961,357878,375500,733378
826,"United Kingdom",4,"Median","50",1961,356350,374561,730911
826,"United Kingdom",4,"Median","51",1961,355508,374609,730116.5
826,"United Kingdom",4,"Median","52",1961,355291,374356,729647.5
826,"United Kingdom",4,"Median","53",1961,352124,371444,723568
826,"United Kingdom",4,"Median","54",1961,344362,364892,709254.5
826,"United Kingdom",4,"Median","55",1961,335620,358996,694615
826,"United Kingdom",4,"Median","56",1961,328404,355222,683626.5
826,"United Kingdom",4,"Median","57",1961,321634,351276,672909.5
826,"United Kingdom",4,"Median","58",1961,313142,343964,657105.5
826,"United Kingdom",4,"Median","59",1961,302311,334230,636540.5
826,"United Kingdom",4,"Median","60",1961,289134,325335,614469.5
826,"United Kingdom",4,"Median","61",1961,271099,317900,588999
826,"United Kingdom",4,"Median","62",1961,248397,308956,557352.5
826,"United Kingdom",4,"Median","63",1961,230002,299528,529530
826,"United Kingdom",4,"Median","64",1961,217298,290792,508089.5
826,"United Kingdom",4,"Median","65",1961,204922,281104,486026.5
826,"United Kingdom",4,"Median","66",1961,194283,271662,465945
826,"United Kingdom",4,"Median","67",1961,185602,262823,448424.5
826,"United Kingdom",4,"Median","68",1961,177174,253893,431066.5
826,"United Kingdom",4,"Median","69",1961,167121,243790,410911.5
826,"United Kingdom",4,"Median","70",1961,155604,232316,387920.5
826,"United Kingdom",4,"Median","71",1961,145084,221744,366828.5
826,"United Kingdom",4,"Median","72",1961,135840,212926,348765
826,"United Kingdom",4,"Median","73",1961,126520,203436,329957
826,"United Kingdom",4,"Median","74",1961,116614,191730,308343.5
826,"United Kingdom",4,"Median","75",1961,107230,180106,287337
826,"United Kingdom",4,"Median","76",1961,97916,167370,265285.5
826,"United Kingdom",4,"Median","77",1961,87716,152186,239902.5
826,"United Kingdom",4,"Median","78",1961,78836,139098,217934.5
826,"United Kingdom",4,"Median","79",1961,70282,126656,196939
826,"United Kingdom",4,"Median","80",1961,61900,115055,176955
826,"United Kingdom",4,"Median","81",1961,53584,102085,155668.5
826,"United Kingdom",4,"Median","82",1961,46133,89266,135399
826,"United Kingdom",4,"Median","83",1961,39380,77784,117164
826,"United Kingdom",4,"Median","84",1961,32792,66519,99311
826,"United Kingdom",4,"Median","85",1961,26570,55548,82118
826,"United Kingdom",4,"Median","86",1961,20904,45069,65973
826,"United Kingdom",4,"Median","87",1961,15896,35480,51376
826,"United Kingdom",4,"Median","88",1961,11887,27536,39422.5
826,"United Kingdom",4,"Median","89",1961,8852,21506,30357.5
826,"United Kingdom",4,"Median","90",1961,6154,15990,22145
826,"United Kingdom",4,"Median","91",1961,4244,11761,16005
826,"United Kingdom",4,"Median","92",1961,2991,8834,11824.5
826,"United Kingdom",4,"Median","93",1961,1959,6244,8203
826,"United Kingdom",4,"Median","94",1961,1235,4278,5513
826,"United Kingdom",4,"Median","95",1961,762,2928,3690
826,"United Kingdom",4,"Median","96",1961,461,1950,2410.5
826,"United Kingdom",4,"Median","97",1961,273,1240,1513
826,"United Kingdom",4,"Median","98",1961,157,768,925
826,"United Kingdom",4,"Median","99",1961,88,461,549
826,"United Kingdom",4,"Median","100",1961,36,193,229
826,"United Kingdom",4,"Median","101",1961,23,130,153
826,"United Kingdom",4,"Median","102",1961,14,88,102
826,"United Kingdom",4,"Median","103",1961,9,59,68
826,"United Kingdom",4,"Median","104",1961,5,40,45
826,"United Kingdom",4,"Median","105",1961,3,27,30
826,"United Kingdom",4,"Median","106",1961,2,18,20
826,"United Kingdom",4,"Median","107",1961,1,12,13
826,"United Kingdom",4,"Median","108",1961,1,8,9
826,"United Kingdom",4,"Median","109",1961,1,6,7
826,"United Kingdom",4,"Median","110",1961,0,4,4
826,"United Kingdom",4,"Median","0",1962,480980,457298,938278
826,"United Kingdom",4,"Median","1",1962,466410,442665,909075.5
826,"United Kingdom",4,"Median","2",1962,450060,425794,875853.5
826,"United Kingdom",4,"Median","3",1962,439083,415486,854568.5
826,"United Kingdom",4,"Median","4",1962,429002,406029,835030.5
826,"United Kingdom",4,"Median","5",1962,415697,392835,808532
826,"United Kingdom",4,"Median","6",1962,402880,380092,782971.5
826,"United Kingdom",4,"Median","7",1962,394748,373080,767828.5
826,"United Kingdom",4,"Median","8",1962,393756,372948,766704.5
826,"United Kingdom",4,"Median","9",1962,391896,371519,763415
826,"United Kingdom",4,"Median","10",1962,390218,370956,761174.5
826,"United Kingdom",4,"Median","11",1962,396649,377302,773950.5
826,"United Kingdom",4,"Median","12",1962,410314,390202,800516
826,"United Kingdom",4,"Median","13",1962,429302,409354,838656.5
826,"United Kingdom",4,"Median","14",1962,458696,438542,897237
826,"United Kingdom",4,"Median","15",1962,465946,445279,911225.5
826,"United Kingdom",4,"Median","16",1962,422399,403034,825433
826,"United Kingdom",4,"Median","17",1962,394024,378464,772488.5
826,"United Kingdom",4,"Median","18",1962,384534,376706,761239
826,"United Kingdom",4,"Median","19",1962,367850,366087,733937.5
826,"United Kingdom",4,"Median","20",1962,341650,343657,685306.5
826,"United Kingdom",4,"Median","21",1962,325368,329950,655319
826,"United Kingdom",4,"Median","22",1962,326806,333866,660671.5
826,"United Kingdom",4,"Median","23",1962,335438,339489,674926.5
826,"United Kingdom",4,"Median","24",1962,340172,337944,678116.5
826,"United Kingdom",4,"Median","25",1962,339238,332912,672150
826,"United Kingdom",4,"Median","26",1962,336002,328097,664098.5
826,"United Kingdom",4,"Median","27",1962,331195,322214,653408.5
826,"United Kingdom",4,"Median","28",1962,326726,318150,644876
826,"United Kingdom",4,"Median","29",1962,329526,321312,650838
826,"United Kingdom",4,"Median","30",1962,337644,329412,667056
826,"United Kingdom",4,"Median","31",1962,343008,336852,679859.5
826,"United Kingdom",4,"Median","32",1962,341646,338474,680120
826,"United Kingdom",4,"Median","33",1962,339627,337912,677538.5
826,"United Kingdom",4,"Median","34",1962,339843,338800,678643.5
826,"United Kingdom",4,"Median","35",1962,345188,344944,690132.5
826,"United Kingdom",4,"Median","36",1962,351895,352222,704117.5
826,"United Kingdom",4,"Median","37",1962,356002,356711,712712.5
826,"United Kingdom",4,"Median","38",1962,359632,362209,721841.5
826,"United Kingdom",4,"Median","39",1962,367545,371601,739146
826,"United Kingdom",4,"Median","40",1962,385859,390586,776445.5
826,"United Kingdom",4,"Median","41",1962,401826,408320,810146
826,"United Kingdom",4,"Median","42",1962,383851,392292,776142.5
826,"United Kingdom",4,"Median","43",1962,325528,335316,660843.5
826,"United Kingdom",4,"Median","44",1962,293432,304164,597595.5
826,"United Kingdom",4,"Median","45",1962,311085,322924,634009.5
826,"United Kingdom",4,"Median","46",1962,333839,347448,681286.5
826,"United Kingdom",4,"Median","47",1962,354124,371206,725330
826,"United Kingdom",4,"Median","48",1962,362344,380763,743107.5
826,"United Kingdom",4,"Median","49",1962,359462,376903,736364.5
826,"United Kingdom",4,"Median","50",1962,356226,373245,729471
826,"United Kingdom",4,"Median","51",1962,354306,372678,726984
826,"United Kingdom",4,"Median","52",1962,353476,373214,726690
826,"United Kingdom",4,"Median","53",1962,352934,372546,725480
826,"United Kingdom",4,"Median","54",1962,348911,369328,718238.5
826,"United Kingdom",4,"Median","55",1962,340348,362561,702909.5
826,"United Kingdom",4,"Median","56",1962,331480,356832,688312.5
826,"United Kingdom",4,"Median","57",1962,324230,353018,677247.5
826,"United Kingdom",4,"Median","58",1962,316633,348238,664871.5
826,"United Kingdom",4,"Median","59",1962,307100,339884,646983.5
826,"United Kingdom",4,"Median","60",1962,295373,330081,625454
826,"United Kingdom",4,"Median","61",1962,281288,321994,603282
826,"United Kingdom",4,"Median","62",1962,262764,315144,577907.5
826,"United Kingdom",4,"Median","63",1962,239884,304384,544268
826,"United Kingdom",4,"Median","64",1962,222154,293953,516107.5
826,"United Kingdom",4,"Median","65",1962,209285,284877,494162
826,"United Kingdom",4,"Median","66",1962,196897,275213,472110
826,"United Kingdom",4,"Median","67",1962,186393,265565,451958
826,"United Kingdom",4,"Median","68",1962,177220,255645,432865.5
826,"United Kingdom",4,"Median","69",1962,168324,245692,414016.5
826,"United Kingdom",4,"Median","70",1962,158003,235072,393075.5
826,"United Kingdom",4,"Median","71",1962,146691,223954,370645.5
826,"United Kingdom",4,"Median","72",1962,136284,213870,350154
826,"United Kingdom",4,"Median","73",1962,126644,204315,330958.5
826,"United Kingdom",4,"Median","74",1962,117012,193876,310888.5
826,"United Kingdom",4,"Median","75",1962,107106,181706,288811
826,"United Kingdom",4,"Median","76",1962,98373,170970,269343
826,"United Kingdom",4,"Median","77",1962,89114,157818,246932
826,"United Kingdom",4,"Median","78",1962,78388,140957,219344.5
826,"United Kingdom",4,"Median","79",1962,69766,127537,197302.5
826,"United Kingdom",4,"Median","80",1962,61695,115600,177295
826,"United Kingdom",4,"Median","81",1962,53883,104184,158067
826,"United Kingdom",4,"Median","82",1962,46024,91289,137312.5
826,"United Kingdom",4,"Median","83",1962,39021,78802,117823.5
826,"United Kingdom",4,"Median","84",1962,32723,67714,100437.5
826,"United Kingdom",4,"Median","85",1962,26761,57058,83819
826,"United Kingdom",4,"Median","86",1962,21313,46858,68171.5
826,"United Kingdom",4,"Median","87",1962,16378,37388,53765
826,"United Kingdom",4,"Median","88",1962,12262,29037,41299
826,"United Kingdom",4,"Median","89",1962,9004,22168,31172.5
826,"United Kingdom",4,"Median","90",1962,6546,16972,23518.5
826,"United Kingdom",4,"Median","91",1962,4476,12351,16827
826,"United Kingdom",4,"Median","92",1962,2996,8888,11884.5
826,"United Kingdom",4,"Median","93",1962,2046,6494,8540
826,"United Kingdom",4,"Median","94",1962,1314,4460,5773.5
826,"United Kingdom",4,"Median","95",1962,804,2984,3788
826,"United Kingdom",4,"Median","96",1962,483,1992,2475
826,"United Kingdom",4,"Median","97",1962,284,1290,1574.5
826,"United Kingdom",4,"Median","98",1962,164,798,962
826,"United Kingdom",4,"Median","99",1962,91,480,571
826,"United Kingdom",4,"Median","100",1962,38,202,240
826,"United Kingdom",4,"Median","101",1962,24,137,161
826,"United Kingdom",4,"Median","102",1962,15,92,107
826,"United Kingdom",4,"Median","103",1962,9,62,71
826,"United Kingdom",4,"Median","104",1962,6,42,48
826,"United Kingdom",4,"Median","105",1962,4,28,32
826,"United Kingdom",4,"Median","106",1962,2,19,21
826,"United Kingdom",4,"Median","107",1962,1,13,14
826,"United Kingdom",4,"Median","108",1962,1,9,10
826,"United Kingdom",4,"Median","109",1962,1,6,7
826,"United Kingdom",4,"Median","110",1962,0,4,4
826,"United Kingdom",4,"Median","0",1963,488977,469588,958565.5
826,"United Kingdom",4,"Median","1",1963,477820,457550,935370
826,"United Kingdom",4,"Median","2",1963,463927,441376,905302.5
826,"United Kingdom",4,"Median","3",1963,450064,425354,875418.5
826,"United Kingdom",4,"Median","4",1963,439758,415080,854838.5
826,"United Kingdom",4,"Median","5",1963,428802,404102,832903.5
826,"United Kingdom",4,"Median","6",1963,417255,391268,808523.5
826,"United Kingdom",4,"Median","7",1963,405533,378988,784520.5
826,"United Kingdom",4,"Median","8",1963,397314,372784,770099
826,"United Kingdom",4,"Median","9",1963,396751,372161,768912
826,"United Kingdom",4,"Median","10",1963,396592,372368,768960.5
826,"United Kingdom",4,"Median","11",1963,390242,371800,762042
826,"United Kingdom",4,"Median","12",1963,397112,378560,775671.5
826,"United Kingdom",4,"Median","13",1963,409644,391426,801070.5
826,"United Kingdom",4,"Median","14",1963,428404,411290,839694.5
826,"United Kingdom",4,"Median","15",1963,458466,440765,899230.5
826,"United Kingdom",4,"Median","16",1963,461448,437593,899041
826,"United Kingdom",4,"Median","17",1963,422372,400092,822465
826,"United Kingdom",4,"Median","18",1963,380694,376158,756853
826,"United Kingdom",4,"Median","19",1963,375388,375721,751109
826,"United Kingdom",4,"Median","20",1963,361928,363910,725838.5
826,"United Kingdom",4,"Median","21",1963,339806,342514,682320.5
826,"United Kingdom",4,"Median","22",1963,324804,329724,654528
826,"United Kingdom",4,"Median","23",1963,334888,334000,668888
826,"United Kingdom",4,"Median","24",1963,347857,339438,687295
826,"United Kingdom",4,"Median","25",1963,346602,335861,682463.5
826,"United Kingdom",4,"Median","26",1963,340404,331726,672131
826,"United Kingdom",4,"Median","27",1963,335996,327112,663107.5
826,"United Kingdom",4,"Median","28",1963,329480,321138,650618.5
826,"United Kingdom",4,"Median","29",1963,325042,317588,642630.5
826,"United Kingdom",4,"Median","30",1963,329398,319011,648409
826,"United Kingdom",4,"Median","31",1963,336547,327304,663851.5
826,"United Kingdom",4,"Median","32",1963,341458,335341,676798.5
826,"United Kingdom",4,"Median","33",1963,341003,338096,679099.5
826,"United Kingdom",4,"Median","34",1963,339608,337651,677259.5
826,"United Kingdom",4,"Median","35",1963,341851,339670,681520.5
826,"United Kingdom",4,"Median","36",1963,346254,345625,691879
826,"United Kingdom",4,"Median","37",1963,352186,351906,704091.5
826,"United Kingdom",4,"Median","38",1963,355120,356009,711129
826,"United Kingdom",4,"Median","39",1963,357218,360972,718189.5
826,"United Kingdom",4,"Median","40",1963,367444,371224,738668.5
826,"United Kingdom",4,"Median","41",1963,384191,390557,774748
826,"United Kingdom",4,"Median","42",1963,397863,406295,804158
826,"United Kingdom",4,"Median","43",1963,381626,393694,775320
826,"United Kingdom",4,"Median","44",1963,318736,331450,650185.5
826,"United Kingdom",4,"Median","45",1963,291839,301512,593351.5
826,"United Kingdom",4,"Median","46",1963,309309,320842,630151.5
826,"United Kingdom",4,"Median","47",1963,333317,346999,680316
826,"United Kingdom",4,"Median","48",1963,354106,370030,724135.5
826,"United Kingdom",4,"Median","49",1963,360787,377370,738157.5
826,"United Kingdom",4,"Median","50",1963,359102,374374,733475
826,"United Kingdom",4,"Median","51",1963,355442,370252,725694.5
826,"United Kingdom",4,"Median","52",1963,352496,370903,723398.5
826,"United Kingdom",4,"Median","53",1963,352005,372004,724009.5
826,"United Kingdom",4,"Median","54",1963,350856,371657,722513
