"LocID","Location","VarID","Variant","Age","Time","DeathMale","DeathFemale","DeathTotal"
826,"United Kingdom",4,"Median","21",1990,411,155,566
826,"United Kingdom",4,"Median","22",1990,436,133,569
826,"United Kingdom",4,"Median","23",1990,438,137,574
826,"United Kingdom",4,"Median","24",1990,390,156,546
826,"United Kingdom",4,"Median","25",1990,410,151,561
826,"United Kingdom",4,"Median","26",1990,436,178,614
826,"United Kingdom",4,"Median","27",1990,403,177,580
826,"United Kingdom",4,"Median","28",1990,411,189,600
826,"United Kingdom",4,"Median","29",1990,448,181,629
826,"United Kingdom",4,"Median","30",1990,394,175,569
826,"United Kingdom",4,"Median","31",1990,427,209,636
826,"United Kingdom",4,"Median","32",1990,444,228,672
826,"United Kingdom",4,"Median","33",1990,406,234,640
826,"United Kingdom",4,"Median","34",1990,406,240,647
826,"United Kingdom",4,"Median","35",1990,457,292,749
826,"United Kingdom",4,"Median","36",1990,503,321,824
826,"United Kingdom",4,"Median","37",1990,550,331,881
826,"United Kingdom",4,"Median","38",1990,559,363,922
826,"United Kingdom",4,"Median","39",1990,610,408,1018
826,"United Kingdom",4,"Median","40",1990,639,403,1042
826,"United Kingdom",4,"Median","41",1990,811,513,1324
826,"United Kingdom",4,"Median","42",1990,929,603,1532
826,"United Kingdom",4,"Median","43",1990,1005,621,1626
826,"United Kingdom",4,"Median","44",1990,919,643,1562
826,"United Kingdom",4,"Median","45",1990,1040,701,1741
826,"United Kingdom",4,"Median","46",1990,1154,723,1877
826,"United Kingdom",4,"Median","47",1990,1223,799,2022
826,"United Kingdom",4,"Median","48",1990,1184,847,2031
826,"United Kingdom",4,"Median","49",1990,1326,847,2172
826,"United Kingdom",4,"Median","50",1990,1586,988,2573
826,"United Kingdom",4,"Median","51",1990,1826,1085,2910
826,"United Kingdom",4,"Median","52",1990,1852,1173,3025
826,"United Kingdom",4,"Median","53",1990,2090,1255,3346
826,"United Kingdom",4,"Median","54",1990,2263,1338,3601
826,"United Kingdom",4,"Median","55",1990,2552,1462,4014
826,"United Kingdom",4,"Median","56",1990,2819,1656,4475
826,"United Kingdom",4,"Median","57",1990,3045,1928,4973
826,"United Kingdom",4,"Median","58",1990,3427,2082,5509
826,"United Kingdom",4,"Median","59",1990,3796,2421,6217
826,"United Kingdom",4,"Median","60",1990,4333,2714,7047
826,"United Kingdom",4,"Median","61",1990,4788,3000,7788
826,"United Kingdom",4,"Median","62",1990,5288,3254,8542
826,"United Kingdom",4,"Median","63",1990,5922,3705,9628
826,"United Kingdom",4,"Median","64",1990,6631,4246,10877
826,"United Kingdom",4,"Median","65",1990,7317,4476,11793
826,"United Kingdom",4,"Median","66",1990,7590,4793,12383
826,"United Kingdom",4,"Median","67",1990,8407,5517,13924
826,"United Kingdom",4,"Median","68",1990,9170,5967,15138
826,"United Kingdom",4,"Median","69",1990,10214,6968,17182
826,"United Kingdom",4,"Median","70",1990,10526,7543,18069
826,"United Kingdom",4,"Median","71",1990,7950,5700,13650
826,"United Kingdom",4,"Median","72",1990,8022,6061,14083
826,"United Kingdom",4,"Median","73",1990,9424,7420,16845
826,"United Kingdom",4,"Median","74",1990,10654,8373,19027
826,"United Kingdom",4,"Median","75",1990,11584,9522,21106
826,"United Kingdom",4,"Median","76",1990,12075,10158,22234
826,"United Kingdom",4,"Median","77",1990,11958,10760,22718
826,"United Kingdom",4,"Median","78",1990,11770,11096,22865
826,"United Kingdom",4,"Median","79",1990,11555,11782,23337
826,"United Kingdom",4,"Median","80",1990,11619,12295,23914
826,"United Kingdom",4,"Median","81",1990,10846,12707,23552
826,"United Kingdom",4,"Median","82",1990,10174,13099,23272
826,"United Kingdom",4,"Median","83",1990,9523,13227,22750
826,"United Kingdom",4,"Median","84",1990,8657,12818,21475
826,"United Kingdom",4,"Median","85",1990,7841,12895,20736
826,"United Kingdom",4,"Median","86",1990,6892,12428,19319
826,"United Kingdom",4,"Median","87",1990,5876,11605,17481
826,"United Kingdom",4,"Median","88",1990,4711,10666,15377
826,"United Kingdom",4,"Median","89",1990,3885,9913,13798
826,"United Kingdom",4,"Median","90",1990,3066,8878,11944
826,"United Kingdom",4,"Median","91",1990,2465,7568,10033
826,"United Kingdom",4,"Median","92",1990,1925,6381,8306
826,"United Kingdom",4,"Median","93",1990,1421,5346,6767
826,"United Kingdom",4,"Median","94",1990,1088,4295,5384
826,"United Kingdom",4,"Median","95",1990,784,3370,4154
826,"United Kingdom",4,"Median","96",1990,556,2553,3110
826,"United Kingdom",4,"Median","97",1990,382,1885,2267
826,"United Kingdom",4,"Median","98",1990,260,1373,1633
826,"United Kingdom",4,"Median","99",1990,172,971,1143
826,"United Kingdom",4,"Median","100",1990,74,395,469
826,"United Kingdom",4,"Median","101",1990,54,309,363
826,"United Kingdom",4,"Median","102",1990,39,242,281
826,"United Kingdom",4,"Median","103",1990,28,189,217
826,"United Kingdom",4,"Median","104",1990,21,148,169
826,"United Kingdom",4,"Median","105",1990,15,116,131
826,"United Kingdom",4,"Median","106",1990,11,91,102
826,"United Kingdom",4,"Median","107",1990,8,71,79
826,"United Kingdom",4,"Median","108",1990,6,56,62
826,"United Kingdom",4,"Median","109",1990,4,44,48
826,"United Kingdom",4,"Median","110",1990,3,34,37
826,"United Kingdom",4,"Median","0",1991,3384,2442,5826
826,"United Kingdom",4,"Median","1",1991,269,220,489
826,"United Kingdom",4,"Median","2",1991,143,125,268
826,"United Kingdom",4,"Median","3",1991,120,74,194
826,"United Kingdom",4,"Median","4",1991,86,78,164
826,"United Kingdom",4,"Median","5",1991,91,65,156
826,"United Kingdom",4,"Median","6",1991,78,60,139
826,"United Kingdom",4,"Median","7",1991,79,58,137
826,"United Kingdom",4,"Median","8",1991,76,50,126
826,"United Kingdom",4,"Median","9",1991,80,58,138
826,"United Kingdom",4,"Median","10",1991,69,52,120
826,"United Kingdom",4,"Median","11",1991,69,55,123
826,"United Kingdom",4,"Median","12",1991,66,49,114
826,"United Kingdom",4,"Median","13",1991,98,40,138
826,"United Kingdom",4,"Median","14",1991,114,79,193
826,"United Kingdom",4,"Median","15",1991,165,74,239
826,"United Kingdom",4,"Median","16",1991,208,84,292
826,"United Kingdom",4,"Median","17",1991,288,132,420
826,"United Kingdom",4,"Median","18",1991,401,110,511
826,"United Kingdom",4,"Median","19",1991,398,152,550
826,"United Kingdom",4,"Median","20",1991,366,131,497
826,"United Kingdom",4,"Median","21",1991,393,136,529
826,"United Kingdom",4,"Median","22",1991,389,164,553
826,"United Kingdom",4,"Median","23",1991,430,166,595
826,"United Kingdom",4,"Median","24",1991,397,156,552
826,"United Kingdom",4,"Median","25",1991,402,157,559
826,"United Kingdom",4,"Median","26",1991,412,156,569
826,"United Kingdom",4,"Median","27",1991,374,187,561
826,"United Kingdom",4,"Median","28",1991,371,178,549
826,"United Kingdom",4,"Median","29",1991,401,176,577
826,"United Kingdom",4,"Median","30",1991,408,186,594
826,"United Kingdom",4,"Median","31",1991,430,197,627
826,"United Kingdom",4,"Median","32",1991,426,235,661
826,"United Kingdom",4,"Median","33",1991,423,233,656
826,"United Kingdom",4,"Median","34",1991,441,293,734
826,"United Kingdom",4,"Median","35",1991,471,274,745
826,"United Kingdom",4,"Median","36",1991,490,293,784
826,"United Kingdom",4,"Median","37",1991,552,326,877
826,"United Kingdom",4,"Median","38",1991,564,363,927
826,"United Kingdom",4,"Median","39",1991,648,390,1038
826,"United Kingdom",4,"Median","40",1991,651,393,1045
826,"United Kingdom",4,"Median","41",1991,729,430,1159
826,"United Kingdom",4,"Median","42",1991,883,537,1420
826,"United Kingdom",4,"Median","43",1991,1022,595,1617
826,"United Kingdom",4,"Median","44",1991,1064,716,1780
826,"United Kingdom",4,"Median","45",1991,1041,713,1754
826,"United Kingdom",4,"Median","46",1991,1183,738,1921
826,"United Kingdom",4,"Median","47",1991,1132,849,1981
826,"United Kingdom",4,"Median","48",1991,1318,875,2193
826,"United Kingdom",4,"Median","49",1991,1361,885,2246
826,"United Kingdom",4,"Median","50",1991,1476,912,2388
826,"United Kingdom",4,"Median","51",1991,1711,1078,2788
826,"United Kingdom",4,"Median","52",1991,1936,1169,3105
826,"United Kingdom",4,"Median","53",1991,2103,1212,3315
826,"United Kingdom",4,"Median","54",1991,2281,1336,3617
826,"United Kingdom",4,"Median","55",1991,2491,1539,4030
826,"United Kingdom",4,"Median","56",1991,2621,1639,4261
826,"United Kingdom",4,"Median","57",1991,2957,1685,4642
826,"United Kingdom",4,"Median","58",1991,3261,1874,5135
826,"United Kingdom",4,"Median","59",1991,3725,2254,5980
826,"United Kingdom",4,"Median","60",1991,4093,2650,6743
826,"United Kingdom",4,"Median","61",1991,4618,3028,7646
826,"United Kingdom",4,"Median","62",1991,4941,3090,8031
826,"United Kingdom",4,"Median","63",1991,5701,3396,9097
826,"United Kingdom",4,"Median","64",1991,6336,3849,10185
826,"United Kingdom",4,"Median","65",1991,7096,4399,11495
826,"United Kingdom",4,"Median","66",1991,7560,4715,12275
826,"United Kingdom",4,"Median","67",1991,8199,5223,13422
826,"United Kingdom",4,"Median","68",1991,8582,5783,14365
826,"United Kingdom",4,"Median","69",1991,9488,6495,15984
826,"United Kingdom",4,"Median","70",1991,10604,7500,18104
826,"United Kingdom",4,"Median","71",1991,11101,7996,19097
826,"United Kingdom",4,"Median","72",1991,8310,6382,14692
826,"United Kingdom",4,"Median","73",1991,8140,6627,14767
826,"United Kingdom",4,"Median","74",1991,9674,7749,17423
826,"United Kingdom",4,"Median","75",1991,10648,8824,19472
826,"United Kingdom",4,"Median","76",1991,11622,10115,21737
826,"United Kingdom",4,"Median","77",1991,12092,11030,23121
826,"United Kingdom",4,"Median","78",1991,11902,11461,23363
826,"United Kingdom",4,"Median","79",1991,11750,11691,23441
826,"United Kingdom",4,"Median","80",1991,11273,12444,23717
826,"United Kingdom",4,"Median","81",1991,11147,12852,23999
826,"United Kingdom",4,"Median","82",1991,10615,13245,23859
826,"United Kingdom",4,"Median","83",1991,9727,13220,22946
826,"United Kingdom",4,"Median","84",1991,9114,13293,22407
826,"United Kingdom",4,"Median","85",1991,7883,13167,21050
826,"United Kingdom",4,"Median","86",1991,7120,12976,20096
826,"United Kingdom",4,"Median","87",1991,6272,12175,18447
826,"United Kingdom",4,"Median","88",1991,5275,11215,16490
826,"United Kingdom",4,"Median","89",1991,4357,10293,14650
826,"United Kingdom",4,"Median","90",1991,3476,9579,13056
826,"United Kingdom",4,"Median","91",1991,2586,8343,10929
826,"United Kingdom",4,"Median","92",1991,1993,6892,8886
826,"United Kingdom",4,"Median","93",1991,1571,5675,7246
826,"United Kingdom",4,"Median","94",1991,1168,4618,5786
826,"United Kingdom",4,"Median","95",1991,825,3645,4470
826,"United Kingdom",4,"Median","96",1991,596,2783,3379
826,"United Kingdom",4,"Median","97",1991,412,2049,2461
826,"United Kingdom",4,"Median","98",1991,275,1467,1742
826,"United Kingdom",4,"Median","99",1991,182,1035,1217
826,"United Kingdom",4,"Median","100",1991,81,431,512
826,"United Kingdom",4,"Median","101",1991,58,337,395
826,"United Kingdom",4,"Median","102",1991,42,264,306
826,"United Kingdom",4,"Median","103",1991,31,206,237
826,"United Kingdom",4,"Median","104",1991,22,161,183
826,"United Kingdom",4,"Median","105",1991,16,126,142
826,"United Kingdom",4,"Median","106",1991,12,98,110
826,"United Kingdom",4,"Median","107",1991,8,77,85
826,"United Kingdom",4,"Median","108",1991,6,60,66
826,"United Kingdom",4,"Median","109",1991,4,47,51
826,"United Kingdom",4,"Median","110",1991,3,37,40
826,"United Kingdom",4,"Median","0",1992,2945,2177,5122
826,"United Kingdom",4,"Median","1",1992,216,196,412
826,"United Kingdom",4,"Median","2",1992,134,118,252
826,"United Kingdom",4,"Median","3",1992,99,82,181
826,"United Kingdom",4,"Median","4",1992,91,53,144
826,"United Kingdom",4,"Median","5",1992,86,48,134
826,"United Kingdom",4,"Median","6",1992,76,61,137
826,"United Kingdom",4,"Median","7",1992,74,49,124
826,"United Kingdom",4,"Median","8",1992,61,47,107
826,"United Kingdom",4,"Median","9",1992,60,50,111
826,"United Kingdom",4,"Median","10",1992,64,40,104
826,"United Kingdom",4,"Median","11",1992,65,33,98
826,"United Kingdom",4,"Median","12",1992,84,48,132
826,"United Kingdom",4,"Median","13",1992,80,49,129
826,"United Kingdom",4,"Median","14",1992,87,64,151
826,"United Kingdom",4,"Median","15",1992,117,63,180
826,"United Kingdom",4,"Median","16",1992,151,81,232
826,"United Kingdom",4,"Median","17",1992,248,109,357
826,"United Kingdom",4,"Median","18",1992,310,121,431
826,"United Kingdom",4,"Median","19",1992,350,126,475
826,"United Kingdom",4,"Median","20",1992,346,140,486
826,"United Kingdom",4,"Median","21",1992,373,145,518
826,"United Kingdom",4,"Median","22",1992,396,141,537
826,"United Kingdom",4,"Median","23",1992,370,146,516
826,"United Kingdom",4,"Median","24",1992,406,152,558
826,"United Kingdom",4,"Median","25",1992,365,156,520
826,"United Kingdom",4,"Median","26",1992,396,157,553
826,"United Kingdom",4,"Median","27",1992,406,147,553
826,"United Kingdom",4,"Median","28",1992,406,192,598
826,"United Kingdom",4,"Median","29",1992,403,196,599
826,"United Kingdom",4,"Median","30",1992,420,171,592
826,"United Kingdom",4,"Median","31",1992,449,221,670
826,"United Kingdom",4,"Median","32",1992,416,232,648
826,"United Kingdom",4,"Median","33",1992,433,244,677
826,"United Kingdom",4,"Median","34",1992,463,255,718
826,"United Kingdom",4,"Median","35",1992,488,306,794
826,"United Kingdom",4,"Median","36",1992,505,294,800
826,"United Kingdom",4,"Median","37",1992,512,326,838
826,"United Kingdom",4,"Median","38",1992,630,358,988
826,"United Kingdom",4,"Median","39",1992,623,402,1025
826,"United Kingdom",4,"Median","40",1992,643,433,1076
826,"United Kingdom",4,"Median","41",1992,737,439,1176
826,"United Kingdom",4,"Median","42",1992,762,531,1293
826,"United Kingdom",4,"Median","43",1992,885,537,1422
826,"United Kingdom",4,"Median","44",1992,1068,706,1775
826,"United Kingdom",4,"Median","45",1992,1140,771,1911
826,"United Kingdom",4,"Median","46",1992,1123,802,1924
826,"United Kingdom",4,"Median","47",1992,1163,804,1967
826,"United Kingdom",4,"Median","48",1992,1311,866,2178
826,"United Kingdom",4,"Median","49",1992,1386,877,2263
826,"United Kingdom",4,"Median","50",1992,1461,957,2418
826,"United Kingdom",4,"Median","51",1992,1539,965,2503
826,"United Kingdom",4,"Median","52",1992,1841,1153,2993
826,"United Kingdom",4,"Median","53",1992,2103,1231,3334
826,"United Kingdom",4,"Median","54",1992,2153,1322,3475
826,"United Kingdom",4,"Median","55",1992,2449,1414,3863
826,"United Kingdom",4,"Median","56",1992,2618,1548,4165
826,"United Kingdom",4,"Median","57",1992,2871,1795,4666
826,"United Kingdom",4,"Median","58",1992,3196,1916,5112
826,"United Kingdom",4,"Median","59",1992,3475,2062,5537
826,"United Kingdom",4,"Median","60",1992,3993,2433,6427
826,"United Kingdom",4,"Median","61",1992,4442,2754,7197
826,"United Kingdom",4,"Median","62",1992,4934,3078,8012
826,"United Kingdom",4,"Median","63",1992,5436,3326,8762
826,"United Kingdom",4,"Median","64",1992,5980,3690,9670
826,"United Kingdom",4,"Median","65",1992,6510,4269,10779
826,"United Kingdom",4,"Median","66",1992,7356,4527,11884
826,"United Kingdom",4,"Median","67",1992,7945,4954,12899
826,"United Kingdom",4,"Median","68",1992,8403,5594,13997
826,"United Kingdom",4,"Median","69",1992,9058,6054,15112
826,"United Kingdom",4,"Median","70",1992,9783,6815,16598
826,"United Kingdom",4,"Median","71",1992,10827,7736,18563
826,"United Kingdom",4,"Median","72",1992,11246,8691,19937
826,"United Kingdom",4,"Median","73",1992,8334,6682,15016
826,"United Kingdom",4,"Median","74",1992,8407,6896,15303
826,"United Kingdom",4,"Median","75",1992,9457,8239,17695
826,"United Kingdom",4,"Median","76",1992,10767,9401,20168
826,"United Kingdom",4,"Median","77",1992,11683,10532,22216
826,"United Kingdom",4,"Median","78",1992,11954,11114,23068
826,"United Kingdom",4,"Median","79",1992,11498,11607,23104
826,"United Kingdom",4,"Median","80",1992,11428,11959,23386
826,"United Kingdom",4,"Median","81",1992,10623,12545,23168
826,"United Kingdom",4,"Median","82",1992,10555,12843,23397
826,"United Kingdom",4,"Median","83",1992,9933,13102,23036
826,"United Kingdom",4,"Median","84",1992,8952,13224,22175
826,"United Kingdom",4,"Median","85",1992,8010,12948,20959
826,"United Kingdom",4,"Median","86",1992,7179,12725,19904
826,"United Kingdom",4,"Median","87",1992,6336,12290,18626
826,"United Kingdom",4,"Median","88",1992,5274,11129,16403
826,"United Kingdom",4,"Median","89",1992,4420,10373,14793
826,"United Kingdom",4,"Median","90",1992,3551,9480,13030
826,"United Kingdom",4,"Median","91",1992,2823,8226,11049
826,"United Kingdom",4,"Median","92",1992,2153,7074,9227
826,"United Kingdom",4,"Median","93",1992,1599,5688,7286
826,"United Kingdom",4,"Median","94",1992,1187,4500,5687
826,"United Kingdom",4,"Median","95",1992,822,3595,4416
826,"United Kingdom",4,"Median","96",1992,590,2775,3365
826,"United Kingdom",4,"Median","97",1992,415,2056,2470
826,"United Kingdom",4,"Median","98",1992,278,1467,1745
826,"United Kingdom",4,"Median","99",1992,180,1017,1197
826,"United Kingdom",4,"Median","100",1992,82,430,512
826,"United Kingdom",4,"Median","101",1992,59,336,395
826,"United Kingdom",4,"Median","102",1992,42,262,304
826,"United Kingdom",4,"Median","103",1992,30,205,235
826,"United Kingdom",4,"Median","104",1992,22,160,182
826,"United Kingdom",4,"Median","105",1992,16,125,141
826,"United Kingdom",4,"Median","106",1992,11,98,109
826,"United Kingdom",4,"Median","107",1992,8,76,84
826,"United Kingdom",4,"Median","108",1992,6,60,66
826,"United Kingdom",4,"Median","109",1992,4,47,51
826,"United Kingdom",4,"Median","110",1992,3,36,39
826,"United Kingdom",4,"Median","0",1993,2758,2091,4849
826,"United Kingdom",4,"Median","1",1993,226,181,408
826,"United Kingdom",4,"Median","2",1993,160,108,268
826,"United Kingdom",4,"Median","3",1993,110,83,194
826,"United Kingdom",4,"Median","4",1993,81,64,145
826,"United Kingdom",4,"Median","5",1993,62,60,122
826,"United Kingdom",4,"Median","6",1993,62,52,114
826,"United Kingdom",4,"Median","7",1993,64,46,110
826,"United Kingdom",4,"Median","8",1993,66,38,104
826,"United Kingdom",4,"Median","9",1993,68,43,111
826,"United Kingdom",4,"Median","10",1993,61,50,111
826,"United Kingdom",4,"Median","11",1993,76,40,116
826,"United Kingdom",4,"Median","12",1993,84,59,143
826,"United Kingdom",4,"Median","13",1993,95,66,161
826,"United Kingdom",4,"Median","14",1993,95,73,168
826,"United Kingdom",4,"Median","15",1993,126,77,203
826,"United Kingdom",4,"Median","16",1993,138,99,237
826,"United Kingdom",4,"Median","17",1993,234,98,332
826,"United Kingdom",4,"Median","18",1993,297,91,388
826,"United Kingdom",4,"Median","19",1993,320,113,432
826,"United Kingdom",4,"Median","20",1993,398,131,529
826,"United Kingdom",4,"Median","21",1993,370,139,509
826,"United Kingdom",4,"Median","22",1993,377,130,508
826,"United Kingdom",4,"Median","23",1993,367,118,486
826,"United Kingdom",4,"Median","24",1993,390,150,540
826,"United Kingdom",4,"Median","25",1993,365,138,503
826,"United Kingdom",4,"Median","26",1993,379,183,562
826,"United Kingdom",4,"Median","27",1993,411,198,609
826,"United Kingdom",4,"Median","28",1993,400,189,589
826,"United Kingdom",4,"Median","29",1993,423,183,606
826,"United Kingdom",4,"Median","30",1993,428,219,647
826,"United Kingdom",4,"Median","31",1993,467,235,702
826,"United Kingdom",4,"Median","32",1993,419,252,671
826,"United Kingdom",4,"Median","33",1993,472,228,700
826,"United Kingdom",4,"Median","34",1993,470,265,735
826,"United Kingdom",4,"Median","35",1993,487,280,767
826,"United Kingdom",4,"Median","36",1993,526,318,844
826,"United Kingdom",4,"Median","37",1993,513,337,850
826,"United Kingdom",4,"Median","38",1993,569,312,881
826,"United Kingdom",4,"Median","39",1993,629,372,1001
826,"United Kingdom",4,"Median","40",1993,670,440,1110
826,"United Kingdom",4,"Median","41",1993,697,509,1205
826,"United Kingdom",4,"Median","42",1993,784,502,1286
826,"United Kingdom",4,"Median","43",1993,815,588,1403
826,"United Kingdom",4,"Median","44",1993,967,619,1587
826,"United Kingdom",4,"Median","45",1993,1172,774,1946
826,"United Kingdom",4,"Median","46",1993,1250,841,2090
826,"United Kingdom",4,"Median","47",1993,1245,861,2106
826,"United Kingdom",4,"Median","48",1993,1279,833,2112
826,"United Kingdom",4,"Median","49",1993,1396,921,2317
826,"United Kingdom",4,"Median","50",1993,1547,1057,2604
826,"United Kingdom",4,"Median","51",1993,1634,1032,2666
826,"United Kingdom",4,"Median","52",1993,1753,1133,2886
826,"United Kingdom",4,"Median","53",1993,2068,1224,3293
826,"United Kingdom",4,"Median","54",1993,2265,1326,3590
826,"United Kingdom",4,"Median","55",1993,2437,1429,3866
826,"United Kingdom",4,"Median","56",1993,2614,1554,4168
826,"United Kingdom",4,"Median","57",1993,3049,1747,4796
826,"United Kingdom",4,"Median","58",1993,3182,1927,5109
826,"United Kingdom",4,"Median","59",1993,3412,2111,5524
826,"United Kingdom",4,"Median","60",1993,3835,2344,6179
826,"United Kingdom",4,"Median","61",1993,4316,2652,6968
826,"United Kingdom",4,"Median","62",1993,4832,3018,7851
826,"United Kingdom",4,"Median","63",1993,5328,3437,8766
826,"United Kingdom",4,"Median","64",1993,5948,3569,9517
826,"United Kingdom",4,"Median","65",1993,6457,4098,10555
826,"United Kingdom",4,"Median","66",1993,7201,4544,11745
826,"United Kingdom",4,"Median","67",1993,8090,4994,13083
826,"United Kingdom",4,"Median","68",1993,8409,5390,13799
826,"United Kingdom",4,"Median","69",1993,8980,5947,14927
826,"United Kingdom",4,"Median","70",1993,9455,6782,16236
826,"United Kingdom",4,"Median","71",1993,10594,7463,18056
826,"United Kingdom",4,"Median","72",1993,11314,8452,19767
826,"United Kingdom",4,"Median","73",1993,11824,9390,21214
826,"United Kingdom",4,"Median","74",1993,8822,7234,16056
826,"United Kingdom",4,"Median","75",1993,8755,7248,16002
826,"United Kingdom",4,"Median","76",1993,9991,8832,18823
826,"United Kingdom",4,"Median","77",1993,11111,10282,21394
826,"United Kingdom",4,"Median","78",1993,11991,11424,23416
826,"United Kingdom",4,"Median","79",1993,12272,12285,24557
826,"United Kingdom",4,"Median","80",1993,12025,12598,24623
826,"United Kingdom",4,"Median","81",1993,11426,12826,24252
826,"United Kingdom",4,"Median","82",1993,10716,13331,24047
826,"United Kingdom",4,"Median","83",1993,10309,13865,24174
826,"United Kingdom",4,"Median","84",1993,9848,13837,23685
826,"United Kingdom",4,"Median","85",1993,8804,13779,22583
826,"United Kingdom",4,"Median","86",1993,7802,13373,21176
826,"United Kingdom",4,"Median","87",1993,6857,13231,20088
826,"United Kingdom",4,"Median","88",1993,5948,12358,18306
826,"United Kingdom",4,"Median","89",1993,4864,11516,16380
826,"United Kingdom",4,"Median","90",1993,4101,10335,14436
826,"United Kingdom",4,"Median","91",1993,3113,9072,12185
826,"United Kingdom",4,"Median","92",1993,2529,8024,10553
826,"United Kingdom",4,"Median","93",1993,1939,6721,8660
826,"United Kingdom",4,"Median","94",1993,1302,5274,6576
826,"United Kingdom",4,"Median","95",1993,940,4141,5081
826,"United Kingdom",4,"Median","96",1993,651,3181,3832
826,"United Kingdom",4,"Median","97",1993,454,2390,2844
826,"United Kingdom",4,"Median","98",1993,309,1719,2028
826,"United Kingdom",4,"Median","99",1993,201,1189,1390
826,"United Kingdom",4,"Median","100",1993,91,487,578
826,"United Kingdom",4,"Median","101",1993,65,383,448
826,"United Kingdom",4,"Median","102",1993,46,301,347
826,"United Kingdom",4,"Median","103",1993,33,237,270
826,"United Kingdom",4,"Median","104",1993,24,186,210
826,"United Kingdom",4,"Median","105",1993,17,147,164
826,"United Kingdom",4,"Median","106",1993,12,115,127
826,"United Kingdom",4,"Median","107",1993,9,91,100
826,"United Kingdom",4,"Median","108",1993,6,71,77
826,"United Kingdom",4,"Median","109",1993,4,56,60
826,"United Kingdom",4,"Median","110",1993,3,44,47
826,"United Kingdom",4,"Median","0",1994,2637,1971,4608
826,"United Kingdom",4,"Median","1",1994,205,173,378
826,"United Kingdom",4,"Median","2",1994,129,108,237
826,"United Kingdom",4,"Median","3",1994,88,81,169
826,"United Kingdom",4,"Median","4",1994,83,53,136
826,"United Kingdom",4,"Median","5",1994,55,53,109
826,"United Kingdom",4,"Median","6",1994,62,42,104
826,"United Kingdom",4,"Median","7",1994,58,34,92
826,"United Kingdom",4,"Median","8",1994,76,31,106
826,"United Kingdom",4,"Median","9",1994,59,38,96
826,"United Kingdom",4,"Median","10",1994,57,43,100
826,"United Kingdom",4,"Median","11",1994,64,36,100
826,"United Kingdom",4,"Median","12",1994,87,44,131
826,"United Kingdom",4,"Median","13",1994,76,48,124
826,"United Kingdom",4,"Median","14",1994,122,66,188
826,"United Kingdom",4,"Median","15",1994,117,59,176
826,"United Kingdom",4,"Median","16",1994,150,64,214
826,"United Kingdom",4,"Median","17",1994,248,89,337
826,"United Kingdom",4,"Median","18",1994,264,94,358
826,"United Kingdom",4,"Median","19",1994,290,110,399
826,"United Kingdom",4,"Median","20",1994,339,99,437
826,"United Kingdom",4,"Median","21",1994,382,124,506
826,"United Kingdom",4,"Median","22",1994,378,131,509
826,"United Kingdom",4,"Median","23",1994,368,140,508
826,"United Kingdom",4,"Median","24",1994,387,145,532
826,"United Kingdom",4,"Median","25",1994,401,146,547
826,"United Kingdom",4,"Median","26",1994,438,157,594
826,"United Kingdom",4,"Median","27",1994,409,188,597
826,"United Kingdom",4,"Median","28",1994,410,171,580
826,"United Kingdom",4,"Median","29",1994,412,194,606
826,"United Kingdom",4,"Median","30",1994,438,206,645
826,"United Kingdom",4,"Median","31",1994,460,210,670
826,"United Kingdom",4,"Median","32",1994,483,244,727
826,"United Kingdom",4,"Median","33",1994,550,261,811
826,"United Kingdom",4,"Median","34",1994,513,258,770
826,"United Kingdom",4,"Median","35",1994,498,287,785
826,"United Kingdom",4,"Median","36",1994,515,323,837
826,"United Kingdom",4,"Median","37",1994,522,343,865
826,"United Kingdom",4,"Median","38",1994,535,346,881
826,"United Kingdom",4,"Median","39",1994,640,412,1052
826,"United Kingdom",4,"Median","40",1994,658,456,1113
826,"United Kingdom",4,"Median","41",1994,732,499,1231
826,"United Kingdom",4,"Median","42",1994,733,516,1249
826,"United Kingdom",4,"Median","43",1994,831,571,1401
826,"United Kingdom",4,"Median","44",1994,975,622,1597
826,"United Kingdom",4,"Median","45",1994,997,718,1716
826,"United Kingdom",4,"Median","46",1994,1211,863,2074
826,"United Kingdom",4,"Median","47",1994,1329,934,2262
826,"United Kingdom",4,"Median","48",1994,1238,895,2133
826,"United Kingdom",4,"Median","49",1994,1380,934,2314
826,"United Kingdom",4,"Median","50",1994,1483,1056,2539
826,"United Kingdom",4,"Median","51",1994,1633,1068,2700
826,"United Kingdom",4,"Median","52",1994,1734,1120,2854
826,"United Kingdom",4,"Median","53",1994,1822,1224,3046
826,"United Kingdom",4,"Median","54",1994,2070,1304,3374
826,"United Kingdom",4,"Median","55",1994,2355,1405,3760
826,"United Kingdom",4,"Median","56",1994,2558,1513,4071
826,"United Kingdom",4,"Median","57",1994,2853,1704,4558
826,"United Kingdom",4,"Median","58",1994,3001,1699,4699
826,"United Kingdom",4,"Median","59",1994,3326,1999,5325
826,"United Kingdom",4,"Median","60",1994,3547,2149,5696
826,"United Kingdom",4,"Median","61",1994,4007,2430,6438
826,"United Kingdom",4,"Median","62",1994,4542,2726,7268
826,"United Kingdom",4,"Median","63",1994,4929,3145,8073
826,"United Kingdom",4,"Median","64",1994,5565,3488,9054
826,"United Kingdom",4,"Median","65",1994,6113,3870,9983
826,"United Kingdom",4,"Median","66",1994,6603,4236,10839
