Age,80,160,240,320,400,480,560,640,720,800,880,960,1040
79,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
80,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
81,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
82,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
83,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
84,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
85,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
86,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
87,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
88,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
89,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
90,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
91,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
92,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
93,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
94,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
95,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
96,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
97,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
98,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
99,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
100,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
101,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
102,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
103,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
104,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
105,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
106,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
107,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
108,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
109,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
110,1,0.96,0.9216,0.8847,0.8493,0.8154,0.7828,0.7514,0.7214,0.6925,0.6648,0.6382,0.6127
