,quantile
1383,1.33966491
1384,0.628667872
1385,1.243219939
1386,1.142279355
1387,1.120920488
1388,0.801533633
1389,1.671063742
1390,0.776368822
1391,0.877509363
1392,0.808955802
1393,0.985362421
1394,0.734494721
1395,0.898399904
1396,1.237608634
1397,0.79967002
1398,1.28147991
1399,1.361791117
1400,0.852444049
1401,0.868707354
1402,0.825324313
1403,0.774082244
1404,0.886337702
1405,0.86445496
1406,1.051523275
1407,0.658052291
1408,1.378961007
1409,0.856669292
1410,0.817906107
1411,0.742693522
1412,1.361781024
1413,1.150719843
1414,0.929903979
1415,0.858073801
1416,1.005217029
1417,0.818335154
1418,0.856020657
1419,0.831040424
1420,0.74212954
1421,0.917221906
1422,0.973204247
1423,1.40632193
1424,0.751607228
1425,1.019446248
1426,1.67875488
1427,1.199180434
1428,0.999673589
1429,1.039124379
1430,1.386295906
1431,1.051315774
1432,0.911593811
1433,1.29189973
1434,0.835135928
1435,1.396075798
1436,0.833423253
1437,1.222126925
1438,0.878339938
1439,0.820520886
1440,1.500384989
1441,0.898601397
1442,0.756973888
1443,1.500882267
1444,0.903005084
1445,1.159141772
1446,1.002867844
1447,0.885834458
1448,1.049455399
1449,1.1199812
1450,0.791725144
1451,1.273919387
1452,0.627178209
1453,1.394933487
1454,0.729895472
1455,1.053816932
1456,0.990357367
1457,1.323560349
1458,1.136849645
1459,1.281111423
1460,0.732114595
1461,0.570211636
1462,1.000602287
1463,1.105242873
1464,1.25196163
1465,1.163278347
1466,0.833471673
1467,0.547650895
1468,0.967844563
1469,0.536500251
1470,1.13711617
1471,1.111176427
1472,0.948669686
1473,1.179379453
1474,1.249405103
1475,0.885697647
1476,1.015067803
1477,0.909555436
1478,0.937060262
1479,1.144026127
1480,0.885476264
1481,1.641043483
1482,1.093935603
1483,0.590826112
1484,1.306102783
1485,0.608233339
1486,0.750538873
1487,1.347228268
1488,0.663107583
1489,0.792736549
1490,0.539740413
1491,0.498815504
1492,1.150689503
1493,0.779295264
1494,0.989302656
1495,0.862221934
1496,0.720605789
1497,1.081370859
1498,0.986906292
1499,0.734911339
1500,1.004368157
1501,1.212807702
1502,0.974112783
1503,0.652416929
1504,1.241963847
1505,1.18231902
1506,1.153110226
1507,1.206953068
1508,0.638400241
1509,0.711846709
1510,1.095064928
1511,1.508879869
1512,1.153339211
1513,1.089060814
1514,1.266231057
1515,0.768927571
1516,1.448489248
1517,0.96778763
1518,0.879103007
1519,0.920588644
1520,1.127215221
1521,1.23167701
1522,1.177757423
1523,0.947563322
1524,1.087347563
1525,0.675393544
1526,1.215935179
1527,0.909991926
1528,1.376737803
1529,0.961767568
1530,1.076665883
1531,0.896364322
1532,0.777914335
1533,0.910564758
1534,0.968968366
1535,0.661740796
1536,1.346867451
1537,0.809129275
1538,1.338949231
1539,0.938300899
1540,1.201079184
1541,1.043791507
1542,0.890521009
1543,0.851403244
1544,0.70600499
1545,0.83801194
1546,0.880753991
1547,1.581118666
1548,1.35786542
1549,1.046070883
1550,0.927624934
1551,1.013886215
1552,0.977059035
1553,0.866259486
1554,0.797127882
1555,1.068741827
1556,1.215506058
1557,0.948346953
1558,0.866327777
1559,0.903720976
1560,0.791647979
1561,1.111319824
1562,1.667806594
1563,0.958422222
1564,1.470845901
1565,1.332505843
1566,0.996420744
1567,0.78186712
1568,0.845355989
1569,1.10731554
1570,1.067405417
1571,0.881202174
1572,0.831770028
1573,1.015553383
1574,0.889207044
1575,0.889170971
1576,0.792940544
1577,0.778789774
1578,1.238845512
1579,1.54060484
1580,1.454400184
1581,1.245449343
1582,0.916914657
1583,0.606968288
1584,0.721788006
1585,0.795400799
1586,0.703665732
1587,1.057404099
1588,0.76908079
1589,0.720528537
1590,0.791455805
1591,0.629822926
1592,0.617845584
1593,0.606974235
1594,0.991109172
1595,0.839233249
1596,0.851935035
1597,1.044841707
1598,0.738208591
1599,1.098673665
1600,1.483277818
1601,0.652320668
1602,0.431106516
1603,0.474796193
1604,0.902852689
1605,1.02109924
1606,1.057446777
1607,1.02409208
1608,1.081734904
1609,1.499922743
1610,0.824308842
1611,0.688598663
1612,0.709813562
1613,0.824920781
1614,0.788476951
1615,0.879876965
1616,0.882678785
1617,0.826405961
1618,0.851413915
1619,0.904599498
1620,0.616642388
1621,0.835166981
1622,1.181737108
1623,0.885221739
1624,0.734749139
1625,1.013065721
1626,0.755910329
1627,1.083038392
1628,1.179003523
1629,1.05497125
1630,0.987394582
1631,0.749426444
1632,0.663722008
1633,0.764058766
1634,1.307003034
1635,1.562518001
1636,0.771026347
1637,1.313663348
1638,1.018297703
1639,0.879639811
1640,0.807847345
1641,1.138355401
1642,0.96409718
1643,0.761656068
1644,0.681731964
1645,0.849470817
1646,0.680891677
1647,0.749934511
1648,0.571609863
1649,0.820746486
1650,1.059822932
1651,1.366437059
1652,0.850346585
1653,1.252532463
1654,1.199735523
1655,1.4640611
1656,0.967974246
1657,1.177551426
1658,0.863448451
1659,1.242267135
1660,0.863588291
1661,0.716775363
1662,1.064470592
1663,0.852771513
