,quantile
1000,1.229611877
1001,0.537145713
1002,0.741105469
1003,0.336201247
1004,0.875104039
1005,1.043248913
1006,0.621910089
1007,1.441789718
1008,1.519129813
1009,0.602567532
1010,0.401557835
1011,1.008507121
1012,1.93612249
1013,0.68029256
1014,1.100000103
1015,0.783246452
1016,2.209651301
1017,1.067804049
1018,0.66888468
1019,0.77721891
1020,1.614464853
1021,1.050934294
1022,0.925586617
1023,1.566087593
1024,1.702505811
1025,1.280865648
1026,0.939372093
1027,0.741873142
1028,1.454939068
1029,0.817922436
1030,0.873833584
1031,0.633563322
1032,0.7839963
1033,0.311667304
1034,0.602170379
1035,1.983933084
1036,0.842262276
1037,0.284441183
1038,1.23809298
1039,1.242928404
1040,0.507520616
1041,0.694063091
1042,0.834443232
1043,0.93806555
1044,1.136708987
1045,0.798899344
1046,0.381134395
1047,0.718152134
1048,1.351502492
1049,0.423854466
1050,1.488489584
1051,1.765483387
1052,0.790345502
1053,0.784919897
1054,1.173718306
1055,0.50223805
1056,1.15137715
1057,1.577302434
1058,1.511693962
1059,1.329784712
1060,1.480684514
1061,1.499867666
1062,1.431127966
1063,0.708653444
1064,1.065559343
1065,0.462287941
1066,1.012826324
1067,0.348354387
1068,1.420197197
1069,0.633379446
1070,0.683508495
1071,0.443179033
1072,1.269830987
1073,1.709564449
1074,0.728353114
1075,0.468620301
1076,0.893617505
1077,1.726695328
1078,0.622527521
1079,0.473754411
1080,0.765829247
1081,0.392948043
1082,1.028689276
1083,0.480459939
1084,0.559729954
1085,1.371087917
1086,0.350704839
1087,1.187668675
1088,1.930151742
1089,0.809347667
1090,2.055642864
1091,0.816437109
1092,0.591061892
1093,0.534738605
1094,1.203657149
1095,2.000397798
1096,0.470240654
1097,2.148432215
1098,0.743744499
1099,0.709226457
1100,0.823182196
1101,1.231239426
1102,1.610166772
1103,0.123359504
1104,0.946541823
1105,1.13623841
1106,0.483602731
1107,2.37775303
1108,1.767875996
1109,1.018118103
1110,1.348678065
1111,0.673647368
1112,0.733509132
1113,0.611432853
1114,0.769057341
1115,0.950813335
1116,1.144102114
1117,1.645828276
1118,0.751749914
1119,1.044637126
1120,1.26889791
1121,0.92287551
1122,0.745412422
1123,1.389319825
1124,0.613133313
1125,0.590837938
1126,1.253357121
1127,1.575816368
1128,0.201943952
1129,0.623672972
1130,0.385988049
1131,0.52064497
1132,1.667762836
1133,0.456135565
1134,1.781898501
1135,1.475357627
1136,2.561288338
1137,1.005461078
1138,0.968442664
1139,0.850702991
1140,0.962763758
1141,0.889078267
1142,0.984079895
1143,1.232006602
1144,0.484999672
1145,0.911546624
1146,1.311599172
1147,1.188280565
1148,0.489929743
1149,0.319790123
1150,0.676412355
1151,1.192159804
1152,0.819508518
1153,0.961340686
1154,0.594585879
1155,0.438510487
1156,0.979180269
1157,0.517303886
1158,1.000284241
1159,1.671389757
1160,2.384283906
1161,0.58010826
1162,1.241790313
1163,0.830530179
1164,1.520084418
1165,0.757577375
1166,1.794912998
1167,0.493443512
1168,0.831403191
1169,0.889422041
1170,0.841415831
1171,0.824382602
1172,1.042216791
1173,0.199803197
1174,0.832382161
1175,1.023315054
1176,1.202214391
1177,0.882902493
1178,0.591564563
1179,0.845360164
1180,0.519105167
1181,0.694061381
1182,0.480311077
1183,1.366619114
1184,0.551358123
1185,0.834462488
1186,1.426093944
1187,0.524355207
1188,0.68702315
1189,1.083112434
1190,1.458655693
1191,0.355643483
1192,0.062177092
1193,0.878820505
1194,0.972309047
1195,1.939171307
1196,0.728876658
1197,0.545205229
1198,1.330913612
1199,1.342196168
1200,0.985064605
1201,0.580295969
1202,0.572744246
1203,0.715901207
1204,1.224415077
1205,0.231729788
1206,1.054635969
1207,0.721523168
1208,0.969325286
1209,1.528885159
1210,1.572367411
1211,1.864360686
1212,0.722553867
1213,0.752144688
1214,0.44536672
1215,1.094747887
1216,1.221996621
1217,0.565320263
1218,0.996672696
1219,1.177182743
1220,2.208228406
1221,0.614049746
1222,1.151505899
1223,0.850683216
1224,1.209090426
1225,1.136501132
1226,0.729818685
1227,0.467802059
1228,1.036584772
1229,1.163862176
1230,1.035656578
1231,0.716595578
1232,1.213148525
1233,0.627030441
1234,0.636182149
1235,1.640276285
1236,0.806019889
1237,1.23349725
1238,0.948027257
1239,0.916704444
1240,0.491858233
1241,0.686373441
1242,0.277534138
1243,1.388706997
1244,1.593002041
1245,1.257928097
1246,1.703668526
1247,0.923568388
1248,0.808066017
1249,0.906034596
1250,1.525289239
1251,1.081605323
1252,0.81863499
1253,1.291921721
1254,0.220188173
1255,0.847119451
1256,1.396649955
1257,1.464750697
1258,0.467401233
1259,1.404976158
1260,0.601095265
1261,1.070488926
1262,1.435008935
1263,0.75779217
1264,0.477270848
1265,1.499911386
1266,1.158299806
1267,0.830367671
1268,0.65434344
1269,0.955862927
1270,1.168924185
1271,1.042390708
1272,0.456993599
1273,1.440445641
1274,1.725278017
1275,1.560233622
1276,0.679717337
1277,0.588786801
1278,1.253083617
1279,0.954849078
1280,0.586739927
1281,0.742924271
1282,1.491202078
1283,1.062373478
1284,0.615839467
1285,1.079657047
1286,0.733767178
1287,1.328375873
1288,0.711297527
1289,0.269317249
1290,1.075997856
1291,1.66294826
1292,1.073526159
1293,1.178132593
1294,1.172362385
1295,0.890603829
1296,0.81402202
1297,1.101410634
1298,0.87668284
1299,0.714149965
1300,1.017649853
1301,1.844623425
1302,1.52609718
1303,0.842523118
1304,0.61790452
1305,0.856889191
1306,0.563999723
1307,0.974890426
1308,0.951512427
1309,1.483393694
1310,0.681085358
1311,0.975274221
1312,1.275697226
1313,1.569920011
1314,0.865119332
1315,0.543000173
1316,0.992442342
1317,0.895803452
1318,1.321890175
1319,0.667873524
1320,1.217119873
1321,1.178894519
1322,0.87253336
1323,0.442972449
1324,1.765407656
1325,1.08417909
1326,0.384020654
1327,1.200959998
1328,1.219857737
1329,0.673686172
1330,1.123381416
1331,0.950920228
1332,1.539159725
1333,0.888334636
1334,0.802878011
1335,0.922838686
1336,1.711284414
1337,0.997980049
1338,0.765082894
1339,1.04492801
1340,1.340623194
1341,0.923794738
1342,1.281066036
1343,0.930052266
1344,1.628169031
1345,0.715001416
1346,0.260121132
1347,1.03967731
1348,1.024517372
1349,0.594600159
1350,0.6810464
1351,0.790415255
1352,0.780673216
1353,0.633380279
1354,0.697562757
1355,0.720468106
1356,1.322971356
1357,1.243255894
1358,0.89398504
1359,1.050406996
1360,0.803364104
1361,0.677628319
1362,0.72057932
1363,1.679305363
1364,1.492435563
1365,1.540274111
1366,1.136198818
1367,0.964330249
1368,0.835462871
1369,0.861734741
1370,1.183143178
1371,2.195697031
1372,0.452444477
1373,0.972154477
1374,1.274711779
1375,1.245705557
1376,0.769409749
1377,1.046715476
1378,1.735963258
1379,0.854544866
1380,0.732651846
1381,1.100471768
1382,1.473042548
1383,0.535083128
1384,0.701879508
1385,0.723537162
1386,0.462753931
1387,0.355930472
1388,0.252544648
1389,1.620831084
1390,1.261423523
1391,2.093636343
1392,0.681435902
1393,0.470986049
1394,1.330408245
1395,0.897639646
1396,1.046182122
1397,1.18734077
1398,0.596205462
1399,0.845570949
1400,0.720965172
1401,0.755267402
1402,1.03744288
1403,0.727049195
1404,1.321229611
1405,0.338547089
1406,1.177542035
1407,1.333890351
1408,0.550201903
1409,0.700202112
1410,0.348881166
1411,1.019734495
1412,0.424687634
1413,0.68237271
1414,1.191184179
1415,1.418497948
1416,0.75546681
1417,0.710969627
1418,0.726730523
1419,0.82299474
1420,0.744356586
1421,1.039079945
1422,0.543545365
1423,0.464236698
1424,1.711260482
1425,0.809236874
1426,0.917743353
1427,0.921550369
1428,1.141645091
1429,0.810507979
1430,0.537015429
1431,0.548599192
1432,0.396096145
1433,1.371178366
1434,0.979795736
1435,0.827330546
1436,0.623810361
1437,1.503555384
1438,1.015504567
1439,1.600671373
1440,1.184944135
1441,1.220288804
1442,1.500423719
1443,0.595203418
1444,0.493260815
1445,0.457133093
1446,0.710610309
1447,1.017839944
1448,0.976186106
1449,1.895485365
1450,1.54148788
1451,0.32356536
1452,0.69297016
1453,1.037483195
1454,1.833069957
1455,0.540270531
1456,1.061860793
1457,1.448083566
1458,0.580387747
1459,0.92761261
1460,1.017221797
1461,0.752304939
1462,1.788748656
1463,0.884391682
1464,0.73263889
1465,2.210465612
1466,0.795821875
1467,1.06429213
1468,0.619189706
1469,1.405749282
1470,0.808959903
1471,0.817864781
1472,1.112695393
1473,0.975032301
1474,0.443037019
1475,0.244213087
1476,1.139322817
1477,1.111960312
1478,1.352130627
1479,0.835806944
1480,1.061124946
1481,1.067128792
1482,1.146984901
1483,0.736330933
1484,1.102420405
1485,0.625559147
1486,0.797987354
1487,1.18484624
1488,0.729889636
1489,1.126383059
1490,1.465418994
1491,1.3512766
1492,1.171726507
1493,0.940085174
1494,1.335554145
1495,0.603710806
1496,0.951873739
1497,0.88762588
1498,1.376891378
1499,1.342595094
1500,0.444100771
1501,1.47482815
1502,0.747836892
1503,0.6289607
1504,1.198804994
1505,1.582495319
1506,0.564874272
1507,1.091278588
1508,0.589904058
1509,1.810850378
1510,1.170717202
1511,1.033152487
1512,1.466703307
1513,0.851625179
1514,0.562460085
1515,1.589098219
1516,1.027995903
1517,1.370167022
1518,0.792250781
1519,0.469717485
1520,0.638388176
1521,0.606690466
1522,0.67928744
1523,1.272047845
1524,1.023506583
1525,1.507577715
1526,1.504947895
1527,0.769098625
1528,0.453848024
1529,1.31513573
1530,1.313009265
1531,1.326822451
1532,0.575238017
1533,0.476024391
1534,0.953553201
1535,0.793065046
1536,0.517673472
1537,1.247277773
1538,0.841011604
1539,0.904351104
1540,0.822722877
1541,0.988860085
1542,0.738392293
1543,1.543213953
1544,0.286616323
1545,1.958679689
1546,0.326345628
1547,0.623966718
1548,0.700511763
1549,1.042719685
1550,0.818815396
1551,0.921262686
1552,0.875941878
1553,0.972548245
1554,0.597970462
1555,1.771392946
1556,0.742176856
1557,1.076349237
1558,1.035144864
1559,0.34256022
1560,1.488623766
1561,1.073454906
1562,0.546267949
1563,0.863133322
1564,0.853681115
1565,1.398888235
1566,0.631867877
1567,0.39151189
1568,1.319012659
1569,0.95820942
1570,1.158948214
1571,1.780904684
1572,1.358890198
1573,1.152759841
1574,1.213656132
1575,0.788041107
1576,1.009837593
1577,1.134785252
1578,0.750714741
1579,0.463706828
1580,0.684155989
1581,2.278456855
1582,1.407499161
1583,1.396243439
1584,1.102318577
1585,1.057644491
1586,0.835989697
1587,0.450692465
1588,0.69448279
1589,0.851330786
1590,0.566218845
1591,1.173528625
1592,0.872643296
1593,0.490950704
1594,2.004656241
1595,0.648521744
1596,0.636394329
1597,0.732117494
1598,1.336107491
1599,0.291462589
1600,2.499577529
1601,0.547881809
1602,0.622786029
1603,0.774357521
1604,1.344875639
1605,1.694647131
1606,0.546239784
1607,1.017069204
1608,0.954815398
1609,0.82215769
1610,0.890490359
1611,1.221759027
1612,1.173217147
1613,0.491030328
1614,0.486189672
1615,1.098663331
1616,0.319717431
1617,0.786395902
1618,0.951473071
1619,0.87480477
1620,0.494672802
1621,1.261714594
1622,1.482959345
1623,1.100001997
1624,2.171438877
1625,0.612089887
1626,0.992957382
1627,0.769313543
1628,0.735432954
1629,1.08199243
1630,0.893563864
1631,0.535883905
1632,0.657409188
1633,1.569949533
1634,0.305180864
1635,1.841661461
1636,0.685652082
1637,0.603986436
1638,0.235543184
1639,0.742173693
1640,0.027121839
1641,1.436569765
1642,1.753490036
1643,0.852790752
1644,0.980084155
1645,0.756673538
1646,1.312019941
1647,0.647603838
1648,1.112125593
1649,0.638460077
1650,0.512927882
1651,0.666038171
1652,0.865735664
1653,1.166909509
1654,1.565546751
1655,0.777114148
1656,0.93368847
1657,0.10686657
1658,0.852032274
1659,1.32671826
1660,1.431534296
1661,1.708887276
1662,0.957288162
1663,0.788006161
1664,1.088723123
